PetID,PetType,Breed,AgeMonths,Color,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,AdoptionFee,PreviousOwner,AdoptionLikelihood
1512,Gato,Golden Retriever,148,Black,Medium,25.498960398111432,1,0,22,318,0,1
1513,Ave,Poodle,29,Orange,Small,27.029303610141643,1,0,45,491,0,0
1514,Perro,Parakeet,24,Brown,Small,8.674835644964084,1,0,40,14,1,0
1515,Gato,Siamese,82,White,Medium,21.62670891660314,1,0,22,247,1,1
1516,Gato,Golden Retriever,63,Brown,Large,3.899572177029524,1,0,30,171,0,0
1517,Ave,Poodle,105,Orange,Small,1.9728302709525765,1,0,62,217,0,0
1518,Conejo,Golden Retriever,57,White,Medium,17.25156966077834,0,0,73,136,0,0
1519,Perro,Golden Retriever,136,White,Medium,21.14999980051565,0,0,45,320,0,0
1520,Ave,Golden Retriever,62,Orange,Large,24.077815204118558,1,0,35,226,0,0
1521,Perro,Siamese,157,Orange,Small,10.866270915204705,1,0,82,43,1,0
1522,Gato,Persian,17,Black,Medium,1.1892369024377227,0,0,42,19,0,1
1523,Gato,Golden Retriever,66,Orange,Large,14.90605787622926,1,0,5,492,0,0
1524,Conejo,Labrador,6,Gray,Medium,1.4597528158334425,0,0,27,118,0,1
1525,Gato,Parakeet,58,Orange,Small,3.667550809453198,1,0,70,453,0,0
1526,Gato,Siamese,69,Gray,Large,10.473981653420703,0,1,62,233,1,0
1527,Ave,Poodle,156,Orange,Medium,13.677989437245138,1,0,32,457,0,1
1528,Perro,Siamese,62,Black,Large,9.104613795659809,1,1,8,367,1,0
1529,Perro,Poodle,169,Gray,Small,17.874092728636526,0,0,85,378,0,0
1530,Ave,Siamese,82,Brown,Large,2.6051438873247603,1,0,18,416,1,0
1531,Conejo,Poodle,169,Gray,Small,5.192811596947957,1,0,78,335,0,0
1532,Perro,Golden Retriever,177,Black,Medium,21.162493621907572,0,0,15,355,0,0
1533,Gato,Persian,177,Gray,Small,5.122084754339614,0,0,26,261,1,0
1534,Perro,Poodle,71,Orange,Medium,19.55348084554225,1,0,53,82,1,1
1535,Gato,Poodle,131,Orange,Medium,2.585854001847601,1,1,44,30,1,0
1536,Conejo,Labrador,10,Black,Small,12.814086094455071,1,1,32,321,0,1
1537,Ave,Poodle,98,White,Medium,6.144874633514288,0,0,28,273,1,0
1538,Perro,Labrador,89,Orange,Large,4.179452193520406,1,1,39,233,1,0
1539,Ave,Parakeet,35,Brown,Medium,17.4439507215356,0,1,32,27,0,0
1540,Perro,Golden Retriever,2,Black,Small,27.92173738816303,1,1,77,251,1,0
1541,Gato,Labrador,124,Gray,Large,2.588824389782916,1,0,79,323,0,1
1542,Ave,Persian,24,Gray,Large,13.225073198322992,1,0,18,252,0,0
1543,Perro,Golden Retriever,74,Brown,Medium,21.518527694617866,1,0,70,448,0,1
1544,Gato,Labrador,166,Orange,Medium,14.417947118946984,1,0,11,238,1,1
1545,Ave,Golden Retriever,22,Black,Small,24.388382437052112,1,1,32,489,0,0
1546,Ave,Golden Retriever,154,Brown,Large,6.209714160059819,1,0,20,369,0,0
1547,Perro,Golden Retriever,171,Orange,Small,28.828231945804475,1,0,40,463,0,0
1548,Perro,Parakeet,39,Black,Medium,12.169716205403676,1,1,8,428,0,0
1549,Perro,Persian,157,Gray,Large,10.905519355383978,1,0,35,313,0,0
1550,Gato,Siamese,20,Black,Small,26.36356804059181,1,1,69,174,0,0
1551,Perro,Siamese,41,White,Small,17.35214392486123,1,0,78,193,1,0
1552,Ave,Labrador,148,Black,Small,15.976885915181825,1,0,21,179,1,1
1553,Ave,Golden Retriever,108,White,Small,22.082359666324496,1,0,24,419,1,0
1554,Perro,Labrador,147,Black,Small,17.81519291015162,1,0,17,384,1,1
1555,Perro,Parakeet,84,White,Large,5.712953697956345,1,0,18,294,0,0
1556,Conejo,Parakeet,111,Gray,Small,20.55173106308296,1,1,12,214,0,0
1557,Ave,Poodle,66,Orange,Large,4.870597499181725,1,1,16,473,0,0
1558,Gato,Parakeet,158,White,Small,24.3698734546878,1,0,4,202,0,0
1559,Conejo,Poodle,53,White,Medium,29.70236133365586,1,0,89,249,1,1
1560,Perro,Persian,34,Gray,Medium,11.944241124268512,1,1,34,361,0,0
1561,Perro,Labrador,150,White,Small,13.897921047858365,1,0,46,256,1,1
1562,Ave,Persian,67,Brown,Medium,2.346576009001557,1,0,75,74,0,1
1563,Perro,Parakeet,134,Gray,Large,1.3982624543947701,1,1,77,343,1,0
1564,Gato,Persian,27,Brown,Small,27.721160711413503,0,1,31,201,0,0
1565,Ave,Persian,10,Gray,Large,4.73009775273657,0,0,25,141,0,0
1566,Perro,Persian,73,White,Small,13.92758367922464,0,0,74,205,1,0
1567,Ave,Parakeet,96,Brown,Medium,24.64528409181128,1,0,24,198,0,1
1568,Perro,Golden Retriever,48,White,Large,26.790244037921266,1,0,65,406,1,0
1569,Perro,Persian,70,Gray,Medium,16.06253287322056,0,1,25,170,0,0
1570,Perro,Poodle,100,White,Medium,17.385943224302544,1,1,28,405,0,0
1571,Gato,Parakeet,59,Brown,Small,20.4208352014349,1,0,36,315,1,0
1572,Gato,Persian,2,Brown,Large,28.88009163416774,1,0,82,227,0,1
1573,Ave,Golden Retriever,157,White,Medium,18.477428867390646,1,1,6,410,1,0
1574,Perro,Parakeet,65,Black,Small,17.22478252423404,1,0,66,439,0,0
1575,Perro,Siamese,83,Gray,Small,1.4214899227137296,0,0,67,385,0,0
1576,Gato,Golden Retriever,154,Gray,Small,3.3475413586483262,1,1,72,422,0,0
1577,Perro,Poodle,10,White,Medium,17.737977172095892,0,0,48,178,0,1
1578,Gato,Persian,53,Black,Small,28.150971246408893,1,0,83,365,0,0
1579,Perro,Siamese,79,Brown,Large,26.134049103582456,1,0,70,274,0,0
1580,Ave,Siamese,59,Orange,Large,29.494788766773933,0,0,78,61,0,0
1581,Perro,Parakeet,150,Orange,Medium,16.307187089276944,0,0,67,326,0,0
1582,Perro,Siamese,179,White,Large,23.84999721469524,1,0,48,203,0,0
1583,Conejo,Poodle,48,Black,Small,25.371609613190873,1,1,65,450,0,0
1584,Gato,Poodle,149,Black,Medium,19.792918062594993,1,0,44,446,0,1
1585,Perro,Labrador,123,Gray,Small,10.82374722222071,0,0,63,366,0,0
1586,Perro,Poodle,22,Brown,Medium,14.629374605076038,0,0,46,132,0,1
1587,Conejo,Golden Retriever,100,Black,Medium,25.879595095063465,1,0,19,71,0,1
1588,Conejo,Siamese,98,Orange,Small,9.657889853482754,0,0,64,77,0,0
1589,Gato,Poodle,158,Brown,Large,27.788550806732808,1,0,83,188,1,0
1590,Conejo,Parakeet,25,Brown,Large,7.664383901257287,0,0,73,355,1,0
1591,Ave,Labrador,28,White,Medium,22.73597603954664,1,0,71,70,0,1
1592,Conejo,Siamese,113,Black,Small,19.286217796026413,0,1,50,262,0,0
1593,Ave,Labrador,45,White,Small,22.738383792502106,0,0,63,305,1,0
1594,Gato,Siamese,68,Black,Medium,13.68307960054525,1,0,41,45,0,1
1595,Gato,Parakeet,7,Gray,Large,28.046590814065553,1,0,7,223,1,1
1596,Gato,Labrador,49,White,Small,19.341693869932843,0,0,9,327,1,0
1597,Gato,Persian,137,White,Large,9.360578332073432,0,0,4,249,0,0
1598,Gato,Golden Retriever,164,Orange,Large,19.515197048912167,0,0,89,75,0,0
1599,Ave,Golden Retriever,83,White,Medium,9.317656669003904,1,0,49,73,1,1
1600,Ave,Siamese,129,Black,Medium,9.515339361036352,1,1,76,141,1,0
1601,Gato,Persian,138,Orange,Large,12.588356837005168,0,0,6,72,0,0
1602,Conejo,Labrador,164,White,Small,25.72048210950445,1,0,82,101,0,1
1603,Perro,Persian,73,White,Small,15.508638357425767,1,0,21,93,0,0
1604,Gato,Persian,46,Gray,Medium,20.688124424676015,1,0,15,68,0,1
1605,Conejo,Labrador,106,White,Large,12.367064467959427,1,1,67,64,1,0
1606,Perro,Parakeet,160,Brown,Small,8.644557754399562,1,0,66,192,1,0
1607,Gato,Persian,32,Orange,Small,28.68456466077071,0,0,56,440,0,0
1608,Gato,Persian,6,Brown,Medium,18.503856166568816,0,0,68,61,1,1
1609,Ave,Parakeet,176,Orange,Large,28.08458881889883,1,0,32,19,0,0
1610,Perro,Persian,166,Gray,Small,6.898977063751136,1,0,66,240,0,0
1611,Perro,Persian,145,White,Medium,5.25993075347505,1,1,29,202,0,0
1612,Conejo,Persian,74,White,Small,25.818864306593206,1,0,66,409,0,0
1613,Ave,Golden Retriever,114,White,Small,20.746599165900292,1,0,34,299,0,0
1614,Ave,Poodle,27,Orange,Small,6.410776478355599,1,0,27,194,0,0
1615,Ave,Parakeet,54,White,Medium,8.811431319242594,0,0,60,453,1,0
1616,Ave,Persian,178,Brown,Large,24.219254304234024,1,1,39,61,1,0
1617,Perro,Golden Retriever,163,White,Medium,14.162189979882147,0,0,44,106,0,0
1618,Perro,Parakeet,85,Gray,Large,20.445674688676636,0,0,82,124,0,0
1619,Gato,Siamese,127,Brown,Small,10.232208641944316,1,0,36,300,0,0
1620,Gato,Siamese,153,White,Large,12.055668630471425,0,0,19,266,1,0
1621,Ave,Persian,156,White,Small,29.730664200070045,0,0,45,455,0,0
1622,Ave,Golden Retriever,111,Black,Small,8.180895528066838,0,0,84,476,0,0
1623,Ave,Golden Retriever,15,Orange,Medium,15.687234934058907,1,0,21,201,0,1
1624,Gato,Parakeet,132,Brown,Small,25.487667952525435,1,1,23,161,0,0
1625,Conejo,Parakeet,93,Black,Medium,7.937473196309881,0,0,89,343,0,0
1626,Conejo,Golden Retriever,123,Gray,Large,13.04119894384559,1,1,27,301,1,0
1627,Gato,Parakeet,73,Orange,Large,18.83764733372966,0,0,72,111,1,0
1628,Gato,Golden Retriever,155,Brown,Small,14.954456392777972,1,0,19,336,0,0
1629,Gato,Poodle,154,White,Medium,14.325565730539207,1,0,41,31,0,1
1630,Gato,Golden Retriever,147,Brown,Small,11.512782208341585,1,1,26,458,0,0
1631,Gato,Siamese,92,White,Medium,18.012743505472827,1,0,28,97,1,1
1632,Gato,Parakeet,17,Orange,Medium,19.106808239784698,1,0,64,471,0,1
1633,Ave,Golden Retriever,43,White,Medium,19.945396686139514,1,0,68,246,0,1
1634,Ave,Golden Retriever,121,Gray,Large,3.04067512927485,1,1,80,260,0,0
1635,Ave,Parakeet,41,White,Medium,19.299991095649418,1,1,51,190,0,0
1636,Ave,Poodle,170,Gray,Large,28.64387818465575,1,0,74,28,0,0
1637,Gato,Poodle,178,Orange,Medium,16.688600830314428,1,1,48,47,0,0
1638,Conejo,Parakeet,168,Orange,Large,21.742745392768086,0,0,10,495,0,0
1639,Perro,Labrador,39,Brown,Large,17.145236925017315,0,1,73,249,0,0
1640,Gato,Parakeet,113,Gray,Large,25.78747793916738,1,0,39,225,0,0
1641,Perro,Parakeet,151,Gray,Small,27.9579097433295,1,0,19,271,0,0
1642,Conejo,Poodle,111,Black,Medium,6.342377079594419,1,0,64,152,0,1
1643,Ave,Poodle,47,Black,Small,13.668941060156671,0,0,19,484,0,0
1644,Conejo,Parakeet,63,Black,Medium,12.379080927048918,0,0,76,327,0,0
1645,Gato,Parakeet,110,White,Medium,12.751238575679082,1,0,62,284,1,1
1646,Ave,Parakeet,69,Black,Small,4.640201255608401,1,0,13,179,0,0
1647,Gato,Poodle,43,Gray,Large,24.59485605344086,0,0,25,301,0,0
1648,Ave,Parakeet,176,White,Medium,2.037221047433122,1,0,89,152,0,1
1649,Perro,Parakeet,34,Orange,Large,16.31857162408755,1,1,42,233,0,0
1650,Perro,Persian,40,Brown,Small,20.194473253296046,1,1,39,22,0,0
1651,Perro,Labrador,61,Black,Large,7.0166137037074385,1,1,30,417,1,0
1652,Conejo,Siamese,178,Orange,Medium,27.269655570865073,1,0,5,450,0,1
1653,Gato,Labrador,62,Gray,Medium,25.317927003719,1,0,81,93,0,1
1654,Conejo,Persian,58,Brown,Medium,14.661428155033834,1,1,18,369,1,0
1655,Perro,Siamese,161,Orange,Small,12.923319037864022,0,1,21,244,1,0
1656,Gato,Parakeet,75,Brown,Medium,7.860469831121901,1,0,86,289,1,1
1657,Perro,Persian,16,Black,Small,22.169803514703947,0,0,50,159,1,0
1658,Conejo,Parakeet,82,Gray,Large,4.82057018932696,0,0,6,372,1,0
1659,Conejo,Poodle,94,Brown,Medium,20.72689486146971,1,0,50,284,0,1
1660,Conejo,Golden Retriever,48,Orange,Medium,25.431252597433993,1,0,80,8,0,1
1661,Perro,Persian,138,Black,Medium,7.625675701593687,1,0,66,449,0,1
1662,Gato,Poodle,82,Black,Large,26.12639468406393,1,1,1,184,1,0
1663,Gato,Persian,38,Orange,Medium,1.9663727837457452,1,0,57,294,1,1
1664,Perro,Persian,127,Orange,Small,27.470834176209237,1,0,30,134,0,0
1665,Gato,Poodle,19,Brown,Large,4.432504607687642,1,0,58,109,0,1
1666,Perro,Siamese,164,White,Large,19.727016160202947,1,1,52,68,1,0
1667,Gato,Labrador,63,Black,Large,8.252391598504312,0,0,37,135,1,0
1668,Ave,Parakeet,77,Brown,Large,25.2600193439188,1,0,48,95,0,0
1669,Ave,Persian,174,Orange,Large,15.856710466548527,1,0,87,118,1,0
1670,Conejo,Parakeet,131,Brown,Small,4.9219945461485395,1,0,1,373,0,0
1671,Ave,Golden Retriever,102,Orange,Large,17.558755568453375,1,0,19,273,0,0
1672,Ave,Poodle,65,Gray,Medium,12.828595695712512,1,0,46,357,0,1
1673,Ave,Parakeet,120,Orange,Large,20.181986681779932,1,0,67,365,0,0
1674,Perro,Poodle,91,Orange,Large,26.575195258140326,1,0,2,337,0,0
1675,Ave,Parakeet,8,Orange,Large,12.872284804319136,1,0,56,176,1,1
1676,Ave,Labrador,179,White,Large,9.40653970648193,0,0,17,360,1,0
1677,Conejo,Labrador,73,Orange,Large,1.420937741300655,0,0,82,236,1,0
1678,Ave,Labrador,134,Black,Small,17.67033209793637,1,1,79,271,0,0
1679,Ave,Labrador,107,Black,Small,12.665968255511572,0,0,22,276,0,0
1680,Gato,Labrador,89,Brown,Large,11.864827351430034,1,0,27,137,0,1
1681,Conejo,Labrador,39,White,Small,6.305124317242163,1,0,55,361,0,1
1682,Conejo,Poodle,113,Brown,Medium,13.471605010546956,0,0,32,131,0,0
1683,Conejo,Persian,28,Black,Large,29.54881665391768,0,0,60,43,0,0
1684,Conejo,Parakeet,97,Black,Medium,9.634870456495086,1,0,83,122,0,1
1685,Conejo,Labrador,37,Gray,Medium,18.391427988834906,1,0,28,135,1,1
1686,Conejo,Poodle,137,Orange,Large,23.518119558154336,1,1,28,366,0,0
1687,Perro,Poodle,82,Black,Medium,22.72557687211942,1,1,74,372,1,0
1688,Ave,Poodle,56,Brown,Medium,10.534454337285132,1,1,84,125,0,0
1689,Conejo,Persian,85,Brown,Medium,18.71494242198866,1,0,25,438,1,1
1690,Ave,Parakeet,2,Orange,Large,26.266675872834558,1,0,85,274,0,1
1691,Ave,Persian,58,Orange,Large,1.4479754042592603,1,0,78,494,0,0
1692,Perro,Siamese,107,Gray,Medium,13.636296348455922,0,0,86,63,0,0
1693,Conejo,Poodle,123,White,Large,7.503929129015253,1,0,26,295,1,0
1694,Gato,Siamese,168,Brown,Large,12.270336421566329,1,0,75,231,0,0
1695,Perro,Golden Retriever,164,Orange,Medium,13.063698631282008,0,0,71,50,0,0
1696,Gato,Labrador,114,Brown,Large,22.653457978812472,0,0,17,136,1,0
1697,Ave,Labrador,107,Orange,Small,3.7208342994678514,1,0,82,157,0,1
1698,Ave,Persian,37,Black,Large,15.864933190842804,0,0,7,55,0,0
1699,Perro,Parakeet,79,Brown,Small,17.361648962163613,0,0,56,80,0,0
1700,Perro,Siamese,92,Black,Medium,15.330570503002328,1,1,64,231,0,0
1701,Gato,Parakeet,18,Brown,Large,22.22432433881888,1,0,20,427,0,1
1702,Conejo,Persian,98,White,Medium,12.129946421298573,1,0,38,442,0,1
1703,Gato,Labrador,63,Gray,Medium,28.404044845562208,1,0,75,398,0,1
1704,Perro,Parakeet,150,Black,Medium,14.9722998336293,1,0,58,451,0,1
1705,Gato,Parakeet,139,Orange,Medium,17.56520337882913,1,0,16,325,1,1
1706,Perro,Labrador,4,White,Medium,24.940393877055733,0,1,51,127,0,1
1707,Gato,Siamese,135,Brown,Large,8.981847072002552,1,1,27,125,0,0
1708,Perro,Labrador,61,Black,Small,3.1808588341212714,1,0,51,316,0,1
1709,Perro,Parakeet,107,Brown,Large,21.525735372511992,1,0,75,79,0,0
1710,Perro,Siamese,54,Brown,Large,15.00734381090298,1,0,16,473,0,0
1711,Conejo,Siamese,88,Brown,Large,26.99862327781085,1,0,87,376,0,0
1712,Gato,Labrador,68,Gray,Large,29.49772141295059,1,1,60,356,0,0
1713,Gato,Parakeet,129,Gray,Small,12.574171166667146,1,0,76,406,1,0
1714,Gato,Persian,55,Orange,Large,13.047731471530165,1,1,40,332,0,0
1715,Perro,Parakeet,3,Black,Medium,12.830915463966067,1,0,67,174,0,1
1716,Gato,Poodle,166,White,Large,10.412069182196857,1,0,2,144,0,0
1717,Gato,Golden Retriever,121,White,Large,23.668925835225526,1,0,48,440,0,0
1718,Perro,Persian,129,White,Small,23.010877112231103,1,0,52,125,1,0
1719,Ave,Siamese,102,Brown,Small,14.88070124596522,0,0,24,181,0,0
1720,Perro,Persian,38,Gray,Medium,2.295175274988064,0,0,84,218,0,0
1721,Gato,Siamese,85,Black,Large,9.977219743879129,1,0,82,435,0,0
1722,Perro,Siamese,157,Brown,Large,9.476788350090288,1,0,78,277,0,0
1723,Ave,Persian,133,Gray,Large,24.521530139807492,0,0,82,484,0,0
1724,Perro,Siamese,92,Gray,Medium,3.539691629069067,0,0,2,82,0,0
1725,Gato,Siamese,21,Black,Small,24.36458599223842,1,0,65,422,0,1
1726,Ave,Poodle,109,Black,Medium,20.40632591377515,1,0,20,482,0,1
1727,Conejo,Parakeet,47,Black,Large,22.24080231478303,1,0,34,140,0,0
1728,Gato,Parakeet,84,Brown,Small,13.534182439965681,1,0,41,333,0,0
1729,Ave,Golden Retriever,83,Orange,Small,20.712048084050988,1,1,41,495,0,0
1730,Ave,Golden Retriever,35,Black,Medium,18.661839396500557,0,0,75,94,0,0
1731,Conejo,Poodle,69,Orange,Small,23.300425661630253,1,0,23,364,1,0
1732,Perro,Golden Retriever,129,Brown,Small,13.956325199579313,1,0,38,193,0,0
1733,Perro,Persian,140,Orange,Large,14.71194312199277,0,1,44,109,1,0
1734,Gato,Labrador,27,White,Large,19.663710459454784,1,0,67,51,0,1
1735,Conejo,Labrador,56,Orange,Small,4.134247316325261,1,0,62,102,1,1
1736,Perro,Labrador,23,Black,Small,13.651089002565202,1,0,12,100,0,1
1737,Conejo,Poodle,153,Brown,Medium,29.18657451253436,1,0,30,141,0,1
1738,Perro,Poodle,21,Black,Medium,2.089017281741323,1,0,87,200,1,1
1739,Ave,Siamese,61,White,Small,10.16413696312542,1,0,65,457,1,0
1740,Perro,Labrador,63,Black,Large,10.109184753591752,1,1,41,318,0,0
1741,Conejo,Persian,122,Black,Small,19.370459457837406,1,1,20,198,0,0
1742,Ave,Golden Retriever,52,Black,Small,4.068210423300057,1,0,6,283,0,0
1743,Ave,Persian,88,Gray,Large,19.227776895486972,1,0,75,493,1,0
1744,Ave,Golden Retriever,153,White,Large,3.7561669788969634,1,0,4,216,0,0
1745,Conejo,Labrador,55,Black,Medium,3.753655775131599,1,0,10,45,0,1
1746,Gato,Labrador,46,Black,Medium,22.117317358465986,0,0,51,27,1,1
1747,Gato,Labrador,32,Black,Medium,10.399920041151093,1,0,38,1,1,1
1748,Gato,Poodle,55,Brown,Medium,29.345265483698686,1,0,1,382,0,1
1749,Conejo,Golden Retriever,96,Gray,Large,2.083235156631093,0,0,8,16,0,0
1750,Ave,Poodle,133,Brown,Small,13.90809324782183,0,0,81,314,1,0
1751,Gato,Poodle,36,Gray,Medium,4.280942192546686,1,0,83,435,0,1
1752,Conejo,Parakeet,110,Black,Medium,11.18999003598515,0,0,63,387,1,0
1753,Gato,Persian,177,White,Large,29.948451067662468,0,0,33,76,0,0
1754,Perro,Persian,106,Orange,Large,26.77643284041742,1,0,15,465,0,0
1755,Gato,Siamese,58,Orange,Small,2.40140785680651,0,1,31,386,0,0
1756,Gato,Poodle,39,Black,Small,17.33441947094482,1,1,21,370,0,0
1757,Ave,Golden Retriever,80,Brown,Large,19.786846839908634,1,0,3,164,1,0
1758,Conejo,Parakeet,97,White,Medium,7.076504094553645,1,0,66,96,0,1
1759,Ave,Parakeet,113,Gray,Medium,5.208061628497057,1,0,35,104,0,1
1760,Ave,Persian,61,Black,Medium,27.227052905300177,1,0,41,23,0,1
1761,Ave,Poodle,137,White,Small,29.095676803017923,1,0,59,199,0,0
1762,Ave,Siamese,6,White,Medium,29.764892862269612,1,0,16,34,0,1
1763,Ave,Poodle,109,Gray,Medium,23.9030914383044,1,0,56,1,0,1
1764,Gato,Labrador,35,White,Large,20.24156001275246,1,0,45,288,0,1
1765,Ave,Poodle,39,Brown,Medium,11.02617731359694,1,1,59,331,1,0
1766,Ave,Labrador,150,Brown,Large,5.970551057417821,1,0,50,341,1,1
1767,Conejo,Labrador,169,Brown,Medium,3.2904373816207193,1,0,85,460,0,1
1768,Perro,Siamese,118,White,Small,21.105626587993267,1,0,12,137,0,0
1769,Gato,Golden Retriever,5,Brown,Medium,23.75697904020139,1,0,12,336,0,1
1770,Gato,Persian,170,Gray,Medium,24.967155921194422,1,0,33,61,0,1
1771,Gato,Poodle,87,White,Large,27.49918509581016,1,0,84,298,1,0
1772,Ave,Labrador,76,Orange,Large,26.517957345512833,0,0,49,196,0,0
1773,Ave,Poodle,158,White,Large,29.992496895484685,1,1,21,376,0,0
1774,Ave,Golden Retriever,57,Gray,Medium,8.077856318050287,1,0,60,58,0,1
1775,Conejo,Persian,127,Orange,Medium,23.135920841154107,1,1,52,264,0,0
1776,Perro,Golden Retriever,29,White,Small,18.00732585886913,0,0,54,332,0,0
1777,Ave,Persian,165,Brown,Medium,8.57610884115389,1,0,39,187,0,1
1778,Perro,Parakeet,87,Black,Small,29.475254346321343,1,0,49,62,0,0
1779,Conejo,Persian,141,Black,Large,27.039045038453313,1,0,64,307,1,0
1780,Gato,Siamese,160,Brown,Large,4.7269543848793765,1,1,86,278,1,0
1781,Ave,Golden Retriever,46,Black,Large,1.7585919273791757,1,0,26,29,1,0
1782,Perro,Labrador,116,Black,Small,20.96159210764763,1,0,71,170,1,1
1783,Perro,Parakeet,112,Brown,Medium,18.519788236839517,1,0,7,451,0,1
1784,Ave,Siamese,151,Brown,Large,28.138653099223234,1,0,72,20,1,0
1785,Gato,Poodle,45,White,Medium,7.786153327650725,1,0,62,298,0,1
1786,Gato,Golden Retriever,145,White,Medium,3.4472504889546243,1,0,88,200,0,1
1787,Gato,Labrador,104,Brown,Large,8.517244679387607,1,1,24,134,1,0
1788,Conejo,Persian,85,Gray,Small,1.5489015748324402,0,0,40,271,0,0
1789,Perro,Labrador,134,Black,Medium,2.0408897844790403,1,0,76,22,1,1
1790,Perro,Poodle,108,White,Large,27.53087637170203,1,0,47,441,0,0
1791,Perro,Parakeet,18,Black,Medium,11.208480892554471,1,0,8,86,1,1
1792,Conejo,Parakeet,94,Orange,Medium,12.91346102928074,1,0,54,30,0,1
1793,Perro,Golden Retriever,150,Brown,Medium,1.5327779816050278,1,1,9,120,0,0
1794,Conejo,Parakeet,33,Gray,Medium,8.845131624983551,0,0,3,68,0,0
1795,Gato,Golden Retriever,158,Orange,Medium,24.3370535285015,1,0,54,133,1,1
1796,Ave,Golden Retriever,126,Orange,Small,18.849237830334857,1,0,21,370,0,0
1797,Perro,Golden Retriever,160,Orange,Small,22.859637431506044,1,1,48,448,0,0
1798,Perro,Persian,170,Brown,Large,13.969198483019767,0,1,47,314,0,0
1799,Gato,Siamese,122,White,Small,9.98214743078857,1,0,88,495,0,0
1800,Ave,Golden Retriever,138,Brown,Small,15.00149270652274,1,0,68,411,0,0
1801,Conejo,Golden Retriever,115,White,Small,10.369060983766785,1,0,84,145,0,0
1802,Ave,Siamese,164,Orange,Medium,25.330161803547973,1,1,63,471,1,0
1803,Gato,Labrador,162,Orange,Medium,9.632537752192526,1,0,16,332,0,1
1804,Gato,Golden Retriever,28,Gray,Large,20.13314557313943,0,0,74,480,0,0
1805,Ave,Persian,11,White,Large,4.972484446976307,1,0,5,393,0,1
1806,Conejo,Parakeet,167,Orange,Large,20.91912831831239,1,0,11,262,0,0
1807,Conejo,Parakeet,47,Black,Medium,27.48569163640098,0,0,29,292,0,0
1808,Perro,Poodle,127,Gray,Small,18.648911484557342,1,1,79,479,1,0
1809,Conejo,Poodle,147,Brown,Small,17.23580602099984,1,0,70,428,0,0
1810,Ave,Parakeet,118,Gray,Medium,28.872429772627566,0,0,48,85,0,0
1811,Gato,Parakeet,143,Black,Large,19.194500104159545,1,0,15,15,0,0
1812,Perro,Persian,126,White,Large,8.526962564919394,1,1,84,215,0,0
1813,Perro,Siamese,156,Brown,Large,9.479339691584471,1,1,34,115,0,0
1814,Gato,Poodle,152,Brown,Medium,21.45389263354189,1,0,60,117,0,1
1815,Conejo,Siamese,72,White,Large,22.327661222873402,1,1,62,269,1,0
1816,Gato,Persian,107,Gray,Large,9.801390721881441,1,0,2,394,0,0
1817,Conejo,Parakeet,137,Orange,Medium,11.014975359863575,0,0,80,466,0,0
1818,Gato,Golden Retriever,175,Gray,Small,29.740638753433522,1,0,19,342,0,0
1819,Ave,Siamese,33,Black,Medium,3.956623937828046,1,1,49,161,0,0
1820,Conejo,Parakeet,19,Orange,Medium,12.73470582476288,1,1,78,187,1,1
1821,Ave,Parakeet,74,Gray,Medium,2.810978404727716,1,0,88,103,0,1
1822,Perro,Labrador,168,White,Medium,24.81127249794899,0,0,28,140,1,1
1823,Gato,Siamese,175,Black,Small,3.678029329417535,1,0,48,166,0,0
1824,Perro,Golden Retriever,157,Black,Large,20.546213337418624,1,1,37,299,0,0
1825,Perro,Siamese,178,Black,Medium,2.6380192961009796,1,0,74,27,0,1
1826,Perro,Parakeet,98,Orange,Small,20.512796096481043,1,0,49,423,0,0
1827,Perro,Golden Retriever,141,Brown,Large,25.448071460903396,1,0,48,271,0,0
1828,Gato,Persian,129,Orange,Large,12.565824280797663,1,0,73,49,0,0
1829,Perro,Labrador,162,Gray,Large,16.14166830953313,1,0,88,370,0,1
1830,Gato,Parakeet,93,Brown,Medium,12.644710402153192,1,0,29,155,0,1
1831,Gato,Poodle,176,Gray,Medium,9.714174000346528,1,0,60,323,0,1
1832,Ave,Poodle,48,Brown,Large,24.294638618186717,0,1,29,347,0,0
1833,Conejo,Labrador,177,Orange,Large,8.8880746381987,0,0,58,120,1,0
1834,Conejo,Persian,64,Black,Large,21.965359307293966,1,1,48,443,0,0
1835,Gato,Parakeet,61,White,Large,6.9797152984008655,0,0,23,139,1,0
1836,Ave,Siamese,157,Black,Large,8.245760086271558,1,0,27,15,0,0
1837,Gato,Labrador,39,Orange,Large,10.757373714739156,0,0,7,308,0,0
1838,Gato,Persian,128,Brown,Small,18.08553494441986,0,0,49,437,0,0
1839,Gato,Siamese,88,Black,Large,14.178247255626692,1,0,54,48,0,0
1840,Ave,Poodle,26,Orange,Medium,22.60919948500679,1,0,68,163,0,1
1841,Conejo,Poodle,17,Gray,Medium,7.193451709749577,1,0,78,61,0,1
1842,Ave,Siamese,71,White,Medium,1.3094963476161894,1,0,42,339,0,1
1843,Perro,Labrador,13,Black,Large,23.520166681771382,1,0,74,153,0,1
1844,Ave,Poodle,69,Brown,Medium,24.8278306825221,0,0,59,311,1,0
1845,Ave,Parakeet,26,Gray,Small,2.724924730143297,1,0,44,375,0,0
1846,Ave,Golden Retriever,49,Orange,Large,18.716318142593497,1,0,26,345,0,0
